Time,Player,Sell,Buy,Total Costs,Total Revenue
2012-04-15 07:45:00,prosumer_s1_2,0,-2.4486657487020964,17.23209161608572,0.0
2012-04-15 07:45:00,prosumer_s1_3,0,-2.552765150295847,30.567936175922352,0.0
2012-04-15 07:45:00,prosumer_s1_4,0.0,-0.2737424021230134,0.8843825795850381,15.60047242083478
2012-04-15 07:45:00,prosumer_s1_5,0,-4.0,82.73228633446747,0.0
2012-04-15 08:00:00,prosumer_s1_0,0.0,-3.333058101856276,12.810194366932809,3.9188074976078284
2012-04-15 08:00:00,prosumer_s1_1,0,-0.5621178824630509,31.400710694951954,0.0
2012-04-15 08:00:00,prosumer_s1_2,0,-2.217276990667212,18.389462228416633,0.0
2012-04-15 08:00:00,prosumer_s1_3,0,-3.1041253525952994,32.18822244381171,0.0
2012-04-15 08:00:00,prosumer_s1_4,0.0,-0.471534657724531,1.130513467986882,15.60047242083478
2012-04-15 08:00:00,prosumer_s1_5,0,-3.555461530525926,84.58816032135512,0.0
2012-04-15 08:15:00,prosumer_s1_0,0.0,-3.3255173725055043,14.174814583875625,3.9188074976078284
2012-04-15 08:15:00,prosumer_s1_1,0,-0.928931078080563,31.781895932405746,0.0
2012-04-15 08:15:00,prosumer_s1_2,0,-2.209351171429356,19.296065603814817,0.0
2012-04-15 08:15:00,prosumer_s1_3,0,-2.6126582591053924,33.26032217476325,0.0
2012-04-15 08:15:00,prosumer_s1_4,0.0,-0.9705687631165638,1.5287846564137748,15.60047242083478
2012-04-15 08:15:00,prosumer_s1_5,0,-3.2550796008204124,85.92387652231757,0.0
2012-04-15 08:30:00,prosumer_s1_0,0.0,-3.0033270703529613,14.959629432036053,3.9188074976078284
2012-04-15 08:30:00,prosumer_s1_1,0,-0.9771475717345848,32.03723939156855,0.0
2012-04-15 08:30:00,prosumer_s1_2,0,-2.0140142151033835,19.822358019989636,0.0
2012-04-15 08:30:00,prosumer_s1_3,0,-2.006689608091748,33.7847005601965,0.0
2012-04-15 08:30:00,prosumer_s1_4,0.0,-0.5631394620083507,1.6759415264503401,15.60047242083478
2012-04-15 08:30:00,prosumer_s1_5,0,-3.431245602916136,86.82051296376159,0.0
2012-04-15 08:45:00,prosumer_s1_0,0.0,-3.194183151709724,15.598466062377998,3.9188074976078284
2012-04-15 08:45:00,prosumer_s1_1,0,-0.8414025099480524,32.20551989355816,0.0
2012-04-15 08:45:00,prosumer_s1_2,0,-1.8093348011061363,20.184224980210864,0.0
2012-04-15 08:45:00,prosumer_s1_3,0,-1.977580110602241,34.180216582316945,0.0
2012-04-15 08:45:00,prosumer_s1_4,0.0,-1.0097483450858011,1.8778911954675004,15.60047242083478
2012-04-15 08:45:00,prosumer_s1_5,0,-2.8883924222028576,87.39819144820216,0.0
2012-04-15 09:00:00,prosumer_s1_0,0.0,-3.3355591313641826,16.310532856870164,3.9188074976078284
2012-04-15 09:00:00,prosumer_s1_1,0,-0.8884333683260475,32.39518041996144,0.0
2012-04-15 09:00:00,prosumer_s1_2,0,-2.10215949102127,20.632988714065164,0.0
2012-04-15 09:00:00,prosumer_s1_3,0,-1.6582085651342715,34.534206786379585,0.0
2012-04-15 09:00:00,prosumer_s1_4,0.0,-1.224682241822547,2.1393332877410693,15.60047242083478
2012-04-15 09:00:00,prosumer_s1_5,0,-3.096458062855,88.05921554649024,0.0
2012-04-15 09:15:00,prosumer_s1_0,0.0,-3.213905055722272,16.953313868014618,3.9188074976078284
2012-04-15 09:15:00,prosumer_s1_1,0,-1.169298594096442,32.62904013878073,0.0
2012-04-15 09:15:00,prosumer_s1_2,0,-2.406127209741714,21.114214156013507,0.0
2012-04-15 09:15:00,prosumer_s1_3,0,-1.6961734880838049,34.873441483996345,0.0
2012-04-15 09:15:00,prosumer_s1_4,0.0,-0.9671530161922708,2.3327638909795234,15.60047242083478
2012-04-15 09:15:00,prosumer_s1_5,0,-3.726461589885268,88.8045078644673,0.0
2012-04-15 09:30:00,prosumer_s1_0,0.0,-3.305131347432753,17.61434013750117,3.9188074976078284
2012-04-15 09:30:00,prosumer_s1_1,0,-1.0785785200197546,32.84475584278468,0.0
