date,Wind-0.wind_0-wind_gen,PV-0.pv_0-pv_gen,Load-0.load_0-load_dem,Controller-0.ctrl_0-flow2b,Controller-0.ctrl_0-flow2e,Controller-0.ctrl_0-dump,Electrolyser-0.electro_0-h2_gen,Battery-0.Battery_0-p_out,Battery-0.Battery_0-p_in,Battery-0.Battery_0-mod,Battery-0.Battery_0-flag,Battery-0.Battery_0-soc,H2storage-0.h2storage_0-h2_given,H2storage-0.h2storage_0-h2_stored,H2storage-0.h2storage_0-h2_soc,Fuelcell-0.fc_0-fc_gen
2012-06-24 10:30:00,102.86300525,247.76600608941013,3.4854035981259677,148.3884044375361,0,0,0,148.3884044375361,148.3884044375361,1,0,71.246,0,0,50.151,0.0
2012-06-24 10:45:00,96.86686275000001,434.7561426909346,5.625803400995804,343.5150833419304,0,0,0,343.5150833419304,343.5150833419304,1,0,80.907,0,0,50.151,0.0
2012-06-24 11:00:00,57.3374825,91.54447429398796,6.983314897047164,41.190306691035126,0,0,0,41.190306691035126,41.190306691035126,1,0,82.065,0,0,50.151,0.0
2012-06-24 11:15:00,55.30790225,188.74747424473935,8.123236120504737,141.56280811524408,0,0,0,141.56280811524408,141.56280811524408,1,0,86.046,0,0,50.151,0.0
2012-06-24 11:30:00,59.5341335,270.6511636742754,6.22808199708421,217.34511217135957,0,0,0,140.58666666666645,217.34511217135957,1,1,90,0,0,50.151,0.0
2012-06-24 11:45:00,63.34360825,250.48018161846744,4.540271775874391,0,191.67684514434183,0,0.7295223401376414,0,0,0,1,90,0,0.7295223401376414,50.152,0.0
2012-06-24 12:00:00,72.12136075000001,211.34975363564624,5.246667841508008,0,144.47506072715424,0,0.5498722827675501,0,0,0,1,90,0,0.5498722827675501,50.153,0.0
2012-06-24 12:15:00,75.3091425,214.81328919751118,5.723358531056789,0,145.22750522856796,0,0.5527360875900973,0,0,0,1,90,0,0.5527360875900973,50.154,0.0
2012-06-24 12:30:00,78.2409215,204.6828476472382,5.308635722745169,0,131.75056186998336,0,0.5014428223579129,0,0,0,1,90,0,0.5014428223579129,50.155,0.0
2012-06-24 12:45:00,188.034606,213.40124916172866,6.262746567093648,0,31.629389728822304,0,0.12038150145219598,0,0,0,1,90,0,0.12038150145219598,50.155,0.0
2012-06-24 13:00:00,175.2792835,216.2305889222524,6.688803476844345,0,47.64010889909676,0,0.18131832095999564,0,0,0,1,90,0,0.18131832095999564,50.155,0.0
2012-06-24 13:15:00,75.40933,206.63404527298144,7.999951351283424,0,139.22466662426484,0,0.5298892754841175,0,0,0,1,90,0,0.5298892754841175,50.156,0.0
2012-06-24 13:30:00,72.60096075,219.0596338798759,6.580533596662637,0,153.0392067265385,0,0.5824674343939573,0,0,0,1,90,0,0.5824674343939573,50.157,0.0
2012-06-24 13:45:00,52.250330749999996,205.20197246543674,5.4656859168504415,0,158.4173276322872,0,0.6029365700673373,0,0,0,1,90,0,0.6029365700673373,50.158,0.0
2012-06-24 14:00:00,19.081759,276.34681825916925,5.723358531056789,0,262.98841779022604,0,1.0009342851555427,0,0,0,1,90,0,1.0009342851555427,50.16,0.0
2012-06-24 14:15:00,53.01452725,243.45459051345014,4.973775970916634,0,195.41383923436678,0,0.7437453448598997,0,0,0,1,90,0,0.7437453448598997,50.161,0.0
2012-06-24 14:30:00,58.35549675,228.26309211502357,5.822034972176918,0,175.7296303372005,0,0.6688272183245578,0,0,0,1,90,0,0.6688272183245578,50.162,0.0
2012-06-24 14:45:00,61.92027375000001,250.19845309363237,4.710514560450379,0,192.98869390408274,0,0.7345152383481279,0,0,0,1,90,0,0.7345152383481279,50.163,0.0
2012-06-24 15:00:00,239.04605975,277.70942935966065,5.789017839495005,0,44.45238744915562,0,0.16918584867250158,0,0,0,1,90,0,0.16918584867250158,50.163,0.0
2012-06-24 15:15:00,70.82640549999999,203.78481376193187,4.054250710398224,0,137.01265897233012,0,0.5214703712736137,0,0,0,1,90,0,0.5214703712736137,50.164,0.0
2012-06-24 15:30:00,82.00688275,192.74329520407233,4.132717922486659,0,114.86913037655897,0,0.43719207053297454,0,0,0,1,90,0,0.43719207053297454,50.165,0.0
2012-06-24 15:45:00,82.09629725,246.43038195247158,2.136232124999883,0,166.47031682747144,0,0.6335862581835514,0,0,0,1,90,0,0.6335862581835514,50.166,0.0
2012-06-24 16:00:00,119.8732775,223.22833446615869,2.170320297617263,0,105.52537726377594,0,0.4016297331448946,0,0,0,1,90,0,0.4016297331448946,50.167,0.0
2012-06-24 16:15:00,75.84924325,166.43481447411736,2.204769188289649,0,92.790340412407,0,0.3531601651146321,0,0,0,1,90,0,0.3531601651146321,50.168,0.0
2012-06-24 16:30:00,55.678017499999996,307.9083494403211,2.069130339865826,0,254.2994622801869,0,0.9678641083573896,0,0,0,1,90,0,0.9678641083573896,50.17,0.0
2012-06-24 16:45:00,59.60394375,131.7483059923683,2.4376105965176187,0,74.58197283888593,0,0.28385909271687637,0,0,0,1,90,0,0.28385909271687637,50.171,0.0
2012-06-24 17:00:00,65.98572425,97.24958389207907,3.6524842064103287,0,34.916343848489404,0,0.13289165341916345,0,0,0,1,90,0,0.13289165341916345,50.171,0.0
2012-06-24 17:15:00,181.4290865,76.76960942052183,4.855592237532601,-99.80388484194557,0,0,0,-99.80388484194557,-99.80388484194557,-1,0,86.535,0,0,50.171,0.0
2012-06-24 17:30:00,176.0402525,108.01404384691023,31.81426453620297,-36.2119441168868,0,0,0,-36.2119441168868,-36.2119441168868,-1,0,85.278,0,0,50.171,0.0
2012-06-24 17:45:00,166.32269250000002,123.26650009014023,24.46199238033916,-18.594200029520636,0,0,0,-18.594200029520636,-18.594200029520636,-1,0,84.632,0,0,50.171,0.0
2012-06-24 18:00:00,145.734165,353.8046128066341,22.128637647278445,230.19908545391255,0,0,0,190.86222222222204,230.19908545391255,1,1,90,0,0,50.171,0.0
2012-06-24 18:15:00,153.29733174999998,115.52082738595354,20.864458823318746,-16.91204554072769,0,0,0,-16.91204554072769,-16.91204554072769,-1,0,89.413,0,0,50.171,0.0
2012-06-24 18:30:00,269.57403,107.5932462542423,15.449882224991752,-146.53090152076595,0,0,0,-146.53090152076595,-146.53090152076595,-1,0,84.325,0,0,50.171,0.0
2012-06-24 18:45:00,293.536762,78.64601609795683,10.912292735917612,-203.97845316612558,0,0,0,-203.97845316612558,-203.97845316612558,-1,0,77.242,0,0,50.171,0.0
2012-06-24 19:00:00,254.7815285,73.43702564444754,7.1717036587536,-174.17279919679885,0,0,0,-174.17279919679885,-174.17279919679885,-1,0,71.194,0,0,50.171,0.0
2012-06-24 19:15:00,152.03783825,128.8606648756187,14.396856557097985,-8.780316817283307,0,0,0,-8.780316817283307,-8.780316817283307,-1,0,70.889,0,0,50.171,0.0
2012-06-24 19:30:00,107.07302175,40.451812166813085,9.021872245920674,-57.599337337266235,0,0,0,-57.599337337266235,-57.599337337266235,-1,0,68.889,0,0,50.171,0.0
2012-06-24 19:45:00,97.54606050000001,33.54619697784551,15.260444374942015,-48.73941914721249,0,0,0,-48.73941914721249,-48.73941914721249,-1,0,67.197,0,0,50.171,0.0
2012-06-24 20:00:00,112.61532974999999,38.20210031390784,12.381759527384155,-62.03146990870799,0,0,0,-62.03146990870799,-62.03146990870799,-1,0,65.043,0,0,50.171,0.0
2012-06-24 20:15:00,87.42196274999999,16.147455829566127,13.39279978905828,-57.881707131375585,0,0,0,-57.881707131375585,-57.881707131375585,-1,0,63.033,0,0,50.171,0.0
2012-06-24 20:30:00,126.81692275,6.332306226030731,16.55304271892661,-103.93157380504266,0,0,0,-103.93157380504266,-103.93157380504266,-1,0,59.424,0,0,50.171,0.0
2012-06-24 20:45:00,246.82754500000001,3.521713490247363,14.579093098345654,-228.72673841140698,0,0,0,-228.72673841140698,-228.72673841140698,-1,0,51.482,0,0,50.171,0.0
2012-06-24 21:00:00,286.45651150000003,1.4095764492596285,11.319553229018721,-273.7273818217217,0,0,0,-273.7273818217217,-273.7273818217217,-1,0,41.978,0,0,50.171,0.0
2012-06-24 21:15:00,256.67771625,0.0,12.880667126718144,-243.79704912328185,0,0,0,-243.79704912328185,-243.79704912328185,-1,0,33.513,0,0,50.171,0.0
2012-06-24 21:30:00,242.0371135,0.0,11.474849827105713,-230.5622636728943,0,0,0,-230.5622636728943,-230.5622636728943,-1,0,25.507,0,0,50.171,0.0
2012-06-24 21:45:00,100.551339,0.0,15.323417243576065,-85.22792175642394,0,0,0,-85.22792175642394,-85.22792175642394,-1,0,22.548,0,0,50.171,0.0
2012-06-24 22:00:00,72.08834999999999,0.0,7.7571366030159785,-64.33121339698401,0,0,0,-64.33121339698401,-64.33121339698401,-1,0,20.314,0,0,50.171,0.0
2012-06-24 22:15:00,54.184278,0.0,2.826944826172006,-51.357333173827996,0,0,0,-51.357333173827996,-51.357333173827996,-1,0,18.531,0,0,50.171,0.0
2012-06-24 22:30:00,55.540568,0.0,0,-55.540568,0,0,0,-55.540568,-55.540568,-1,0,16.603,0,0,50.171,0.0
2012-06-24 22:45:00,60.63121975,0.0,3.8750366858531207,-56.75618306414688,0,0,0,-56.75618306414688,-56.75618306414688,-1,0,14.632,0,0,50.171,0.0
2012-06-24 23:00:00,58.247868000000004,0.0,5.185184081870994,-53.06268391812901,0,0,0,-53.06268391812901,-53.06268391812901,-1,0,12.79,0,0,50.171,0.0
2012-06-24 23:15:00,56.319475000000004,0.0,8.715330443506817,-47.60414455649319,0,0,0,-47.60414455649319,-47.60414455649319,-1,0,11.137,0,0,50.171,0.0
2012-06-24 23:30:00,37.017702,0.0,6.544704998982271,-30.472997001017728,0,0,0,-30.472997001017728,-30.472997001017728,-1,0,10.079,0,0,50.171,0.0
2012-06-24 23:45:00,49.95681925,0.0,3.1228053793634474,-46.834013870636554,0,0,0,-2.808888888888911,-46.834013870636554,-1,-1,10,0,0,50.171,0.0
2012-06-25,49.55651825,0.0,5.7561257715598,0,0,0,0,0,0,0,-1,10,-2.470411307300632,0,50.166,10.95009811961005
2012-06-25 00:15:00,40.40648899999999,0.0,8.331514211283555,0,0,0,0,0,0,0,-1,10,-1.8090792323021117,0,50.162,8.01874369717911
2012-06-25 00:30:00,37.538885,0.0,9.110757050811058,0,0,0,0,0,0,0,-1,10,-1.6033913112909723,0,50.159,7.107031987297235
2012-06-25 00:45:00,29.6829635,0.0,7.133758215645176,0,0,0,0,0,0,0,-1,10,-1.2718107887396966,0,50.156,5.637301321088705
2012-06-25 01:00:00,25.253556,0.0,7.3248310044582645,0,0,0,0,0,0,0,-1,10,-1.0112084035838542,0,50.154,4.482181248885434
2012-06-25 01:15:00,24.32448325,0.0,6.297539524252931,0,0,0,0,0,0,0,-1,10,-1.0167480950787968,0,50.152,4.506735931436767
2012-06-25 01:30:00,28.45489625,0.0,6.835001713489768,0,0,0,0,0,0,0,-1,10,-1.219396194952636,0,50.149,5.404973634127559
2012-06-25 01:45:00,13.11570775,0.0,8.373592486581403,0,0,0,0,0,0,0,-1,10,-0.2674627898149237,0,50.148,1.1855288158546495
2012-06-25 02:00:00,15.066115,0.0,10.862082878939004,0,0,0,0,0,0,0,-1,10,-0.23711405082126313,0,50.147,1.0510080302652487
2012-06-25 02:15:00,18.76774175,0.0,13.624704635573046,0,0,0,0,0,0,0,-1,10,-0.29007541536531034,0,50.146,1.2857592786067378
2012-06-25 02:30:00,49.89811125,0.0,14.5181777465122,0,0,0,0,0,0,0,-1,10,-1.9954841231521603,0,50.142,8.84498337587195
2012-06-25 02:45:00,18.53662975,0.0,9.335519007445587,0,0,0,0,0,0,0,-1,10,-0.5189571766810159,0,50.141,2.300277685638603
2012-06-25 03:00:00,13.632717750000001,0.0,8.715330443506817,0,0,0,0,0,0,0,-1,10,-0.2773484098416912,0,50.14,1.229346826623296
2012-06-25 03:15:00,18.0552615,0.0,10.368429145986658,0,0,0,0,0,0,0,-1,10,-0.43354948415190875,0,50.139,1.9217080885033353
2012-06-25 03:30:00,25.996229749999998,0.0,8.41581220132713,0,0,0,0,0,0,0,-1,10,-0.9915633135179284,0,50.137,4.395104387168217
2012-06-25 03:45:00,26.832914,0.0,7.918458418746532,0,0,0,0,0,0,0,-1,10,-1.0668051653273247,0,50.135,4.728613895313367
2012-06-25 04:00:00,25.6641175,0.0,6.725155590333484,0,0,0,0,0,0,0,-1,10,-1.0681873609512982,0,50.133,4.734740477416628
2012-06-25 04:15:00,33.508257,0.0,4.429086447386485,0,0,0,0,0,0,0,-1,10,-1.6401111422793861,0,50.13,7.269792638153379
2012-06-25 04:30:00,31.732874000000002,0.0,3.925690123203103,0,0,0,0,0,0,0,-1,10,-1.5683690849857246,0,50.127,6.951795969199225
2012-06-25 04:45:00,50.20845425,0.0,2.6274720925199007,0,0,0,0,0,0,0,-1,10,-2.6836425356728766,0,50.121,11.895245539370025
2012-06-25 05:00:00,54.23235775,0.0,4.401576672535178,0,0,0,0,0,0,0,-1,10,-2.8105347477419524,0,50.115,12.457695269366203
2012-06-25 05:15:00,48.310454750000005,12.780032229833411,5.6907158806714575,0,0,0,0,0,0,0,-1,10,-1.6830065786517279,0,50.111,7.459926659873784
2012-06-25 05:30:00,48.4150385,16.32125150853626,3.0148840350919053,0,0,0,0,0,0,0,-1,10,-1.6400960494287553,0,50.108,7.269725739092958
2012-06-25 05:45:00,87.08499525,22.684332623495038,2.1532312402089535,0,0,0,0,0,0,0,-1,10,-3.5108534340832493,0,50.101,15.561857846574
2012-06-25 06:00:00,39.55502925,29.746047829687594,3.2332719217533676,0,0,0,0,0,0,0,-1,10,-0.37088040036993997,0,50.1,1.6439273746397587
2012-06-25 06:15:00,36.38315725,37.5096301974182,4.132717922486659,5.259190869904856,0,0,0,5.259190869904856,5.259190869904856,1,0,10.148,0,0,50.1,0.0
2012-06-25 06:30:00,45.501436,48.07195733940412,4.429086447386485,6.999607786790605,0,0,0,6.999607786790605,6.999607786790605,1,0,10.345,0,0,50.1,0.0
2012-06-25 06:45:00,89.63246375,53.678285296782605,3.4854035981259677,-32.468774855091425,0,0,0,-12.266666666666689,-32.468774855091425,-1,-1,10,0,0,50.1,0.0
2012-06-25 07:00:00,158.81937975,66.28269308372269,3.7011833587715164,0,0,0,0,0,0,0,-1,10,-5.010462679498353,0,50.089,22.208875826876447
2012-06-25 07:15:00,40.72570825,75.37838603916636,3.278177838988759,37.930855628155115,0,0,0,37.930855628155115,37.930855628155115,1,0,11.067,0,0,50.089,0.0
2012-06-25 07:30:00,67.040641,73.25609580984366,3.6282956481246833,9.84375045796834,0,0,0,9.84375045796834,9.84375045796834,1,0,11.344,0,0,50.089,0.0
2012-06-25 07:45:00,72.7407935,81.65733747261451,3.0148840350919053,11.93142800770643,0,0,0,11.93142800770643,11.93142800770643,1,0,11.68,0,0,50.089,0.0
2012-06-25 08:00:00,80.284344,103.2640817494655,3.369233201491269,26.34897095095677,0,0,0,26.34897095095677,26.34897095095677,1,0,12.421,0,0,50.089,0.0
2012-06-25 08:15:00,80.92737075000001,110.94529332086533,3.6282956481246833,33.64621821899,0,0,0,33.64621821899,33.64621821899,1,0,13.367,0,0,50.089,0.0
2012-06-25 08:30:00,59.5302875,122.60209022163882,4.681850250508545,67.75365297214736,0,0,0,67.75365297214736,67.75365297214736,1,0,15.273,0,0,50.089,0.0
2012-06-25 08:45:00,43.813481,155.18456177828526,5.4974630812182665,116.86854385950352,0,0,0,116.86854385950352,116.86854385950352,1,0,18.56,0,0,50.089,0.0
2012-06-25 09:00:00,43.7797825,162.57563367102352,4.944052289002731,123.73990346002626,0,0,0,123.73990346002626,123.73990346002626,1,0,22.04,0,0,50.089,0.0
2012-06-25 09:15:00,11.678335,177.4750483981406,5.246667841508008,171.0433812396486,0,0,0,171.0433812396486,171.0433812396486,1,0,26.851,0,0,50.089,0.0
2012-06-25 09:30:00,18.2935275,158.68030602432736,6.056676648276774,146.44345517260413,0,0,0,146.44345517260413,146.44345517260413,1,0,30.97,0,0,50.089,0.0
2012-06-25 09:45:00,19.6327915,179.8545945589508,5.888445381038877,166.11024843998968,0,0,0,166.11024843998968,166.11024843998968,1,0,35.642,0,0,50.089,0.0
2012-06-25 10:00:00,11.649018250000001,183.1572114881298,4.624870957583411,176.13306419571322,0,0,0,176.13306419571322,176.13306419571322,1,0,40.596,0,0,50.089,0.0
2012-06-25 10:15:00,19.35551925,234.0618499254667,4.265735276177181,218.97206595164386,0,0,0,218.97206595164386,218.97206595164386,1,0,46.755,0,0,50.089,0.0
2012-06-25 10:30:00,18.44793,240.3597651736236,4.596555499971091,226.5083906735947,0,0,0,226.5083906735947,226.5083906735947,1,0,53.126,0,0,50.089,0.0
2012-06-25 10:45:00,14.965613499999998,174.10980138385673,5.308635722745169,164.45282360660192,0,0,0,164.45282360660192,164.45282360660192,1,0,57.751,0,0,50.089,0.0
2012-06-25 11:00:00,19.582805,138.18343632885703,8.247781029773478,126.8484123586305,0,0,0,126.8484123586305,126.8484123586305,1,0,61.319,0,0,50.089,0.0
2012-06-25 11:15:00,25.645802,120.40804858284423,9.749350066933946,104.51159664977817,0,0,0,104.51159664977817,104.51159664977817,1,0,64.258,0,0,50.089,0.0
2012-06-25 11:30:00,21.65506,161.7409493751509,7.598020862969203,147.68391023812012,0,0,0,147.68391023812012,147.68391023812012,1,0,68.412,0,0,50.089,0.0
2012-06-25 11:45:00,14.80954025,262.16127036546817,8.933567437692412,256.2852975531606,0,0,0,256.2852975531606,256.2852975531606,1,0,75.62,0,0,50.089,0.0
2012-06-25 12:00:00,16.41946125,272.12597334467904,10.175233618435184,265.88174571311424,0,0,0,265.88174571311424,265.88174571311424,1,0,83.098,0,0,50.089,0.0
2012-06-25 12:15:00,33.152991,201.97551519915424,10.319903035455583,179.14242723460984,0,0,0,179.14242723460984,179.14242723460984,1,0,88.136,0,0,50.089,0.0
2012-06-25 12:30:00,147.21973175,235.34826762783072,7.058269340208054,95.18680521803878,0,0,0,66.2755555555557,95.18680521803878,1,1,90,0,0,50.089,0.0
2012-06-25 12:45:00,61.07990825,225.48726343163827,9.200223750879651,0,173.60757893251792,0,0.6607506877166451,0,0,0,1,90,0,0.6607506877166451,50.09,0.0
2012-06-25 13:00:00,32.91001725,227.5876812483505,6.509006686967831,0,201.18667068531832,0,0.7657167494192086,0,0,0,1,90,0,0.7657167494192086,50.091,0.0
2012-06-25 13:15:00,44.567321,260.1357256742617,9.842943191700193,0,225.41134786596194,0,0.8579159045784762,0,0,0,1,90,0,0.8579159045784762,50.093,0.0
2012-06-25 13:30:00,37.561581249999996,259.0550052273002,11.21680451046161,0,232.71022848776184,0,0.8856954544119001,0,0,0,1,90,0,0.8856954544119001,50.095,0.0
2012-06-25 13:45:00,44.17425875,217.86656974740842,8.75869021715797,0,182.4510012145664,0,0.694408765264651,0,0,0,1,90,0,0.694408765264651,50.096,0.0
2012-06-25 14:00:00,48.826744,239.51184391094782,8.845840727610213,0,199.53094063855804,0,0.7594150385503805,0,0,0,1,90,0,0.7594150385503805,50.097,0.0
2012-06-25 14:15:00,42.743137,123.38875046837983,13.450527295080628,0,94.09614076346045,0,0.35813004307321233,0,0,0,1,90,0,0.35813004307321233,50.098,0.0
2012-06-25 14:30:00,45.663868750000006,177.74674592897523,15.072561409560961,0,147.15543858853619,0,0.5600738046489018,0,0,0,1,90,0,0.5600738046489018,50.099,0.0
2012-06-25 14:45:00,46.0800165,226.98096085339895,18.55393789911164,0,199.4548822525106,0,0.7591255602269313,0,0,0,1,90,0,0.7591255602269313,50.1,0.0
2012-06-25 15:00:00,49.779019,347.6178455770436,18.55393789911164,0,316.39276447615526,0,1.2041913031772162,0,0,0,1,90,0,1.2041913031772162,50.102,0.0
2012-06-25 15:15:00,50.158537,270.4122799394296,17.499996276314604,0,237.75373921574422,0,0.904891063281695,0,0,0,1,90,0,0.904891063281695,50.104,0.0
2012-06-25 15:30:00,45.073313500000005,203.34616728868568,18.625666961216446,0,176.8985207499021,0,0.6732760168666895,0,0,0,1,90,0,0.6732760168666895,50.105,0.0
2012-06-25 15:45:00,50.49470925,151.5387350487421,22.53391407241976,0,123.57793987116185,0,0.470337811624087,0,0,0,1,90,0,0.470337811624087,50.106,0.0
2012-06-25 16:00:00,89.43563525,114.50979914934285,20.023869510598185,0,45.09803340994104,0,0.17164317810036173,0,0,0,1,90,0,0.17164317810036173,50.106,0.0
2012-06-25 16:15:00,96.9780305,126.45850881296832,20.787087608741746,0,50.26756592171007,0,0.19131842605513377,0,0,0,1,90,0,0.19131842605513377,50.106,0.0
2012-06-25 16:30:00,104.79162475000001,121.99236184602475,24.119072280735242,0,41.31980937675999,0,0.15726325215690784,0,0,0,1,90,0,0.15726325215690784,50.106,0.0
2012-06-25 16:45:00,100.70733625,140.2752903865646,20.023869510598185,0,59.591823647162784,0,0.22680656397182541,0,0,0,1,90,0,0.22680656397182541,50.106,0.0
2012-06-25 17:00:00,91.6270085,154.1359906289074,23.02674060609553,0,85.53572273500292,0,0.32554908010935507,0,0,0,1,90,0,0.32554908010935507,50.107,0.0
2012-06-25 17:15:00,96.32845025,435.57258551312964,32.95656293910593,0,372.20069820223557,0,1.4165963768283267,0,0,0,1,90,0,1.4165963768283267,50.11,0.0
2012-06-25 17:30:00,76.7544445,86.41453745850805,34.993448367704964,0,44.653541326213,0,0.16995144060932704,0,0,0,1,90,0,0.16995144060932704,50.11,0.0
2012-06-25 17:45:00,69.3769815,66.35861252296124,35.212613380281425,0,32.194244403242664,0,0.12253133913139248,0,0,0,1,90,0,0.12253133913139248,50.11,0.0
2012-06-25 18:00:00,76.3010115,79.38933662697626,28.260874642212233,0,31.349199769188488,0,0.11931509807477599,0,0,0,1,90,0,0.11931509807477599,50.11,0.0
2012-06-25 18:15:00,95.289244,82.18223450526372,39.90945906003977,0,26.802449565303505,0,0.10201016045301137,0,0,0,1,90,0,0.10201016045301137,50.11,0.0
2012-06-25 18:30:00,74.11447925,73.89666172769671,38.3776719357365,0,38.15985441343321,0,0.145236459156221,0,0,0,1,90,0,0.145236459156221,50.11,0.0
2012-06-25 18:45:00,95.76462775,80.52591019346102,42.220729186154536,0,26.982011629615542,0,0.102693573920393,0,0,0,1,90,0,0.102693573920393,50.11,0.0
2012-06-25 19:00:00,156.976386,65.5676672680583,44.36287514918803,-47.04584358275366,0,0,0,-47.04584358275366,-47.04584358275366,-1,0,88.366,0,0,50.11,0.0
2012-06-25 19:15:00,131.834193,51.69245065894967,40.87205828843461,-39.26968405261573,0,0,0,-39.26968405261573,-39.26968405261573,-1,0,87.002,0,0,50.11,0.0
2012-06-25 19:30:00,142.17822850000002,34.332285175401104,47.374713054783605,-60.47123026981531,0,0,0,-60.47123026981531,-60.47123026981531,-1,0,84.902,0,0,50.11,0.0
2012-06-25 19:45:00,63.36298825,37.128072790313084,53.220660786233296,26.98574532654638,0,0,0,26.98574532654638,26.98574532654638,1,0,85.661,0,0,50.11,0.0
2012-06-25 20:00:00,71.549367,35.583223669037395,42.220729186154536,6.254585855191934,0,0,0,6.254585855191934,6.254585855191934,1,0,85.837,0,0,50.11,0.0
2012-06-25 20:15:00,63.83798124999999,11.970999844821508,26.04538611572132,-25.821595289457164,0,0,0,-25.821595289457164,-25.821595289457164,-1,0,84.94,0,0,50.11,0.0
2012-06-25 20:30:00,65.22403374999999,7.050185534116451,36.546846814716694,-21.627001401166844,0,0,0,-21.627001401166844,-21.627001401166844,-1,0,84.189,0,0,50.11,0.0
2012-06-25 20:45:00,72.47399225,2.8230977419995766,40.38884686854567,-29.26204763945475,0,0,0,-29.26204763945475,-29.26204763945475,-1,0,83.173,0,0,50.11,0.0
2012-06-25 21:00:00,74.00223825,0.7062767591666501,29.70740328554564,-43.58855820528771,0,0,0,-43.58855820528771,-43.58855820528771,-1,0,81.66,0,0,50.11,0.0
2012-06-25 21:15:00,76.55644325,0.0,26.58798106183493,-49.96846218816507,0,0,0,-49.96846218816507,-49.96846218816507,-1,0,79.925,0,0,50.11,0.0
2012-06-25 21:30:00,67.48372925,0.0,30.598566851674732,-36.885162398325264,0,0,0,-36.885162398325264,-36.885162398325264,-1,0,78.644,0,0,50.11,0.0
2012-06-25 21:45:00,50.11460275,0.0,32.85160581127236,-17.262996938727646,0,0,0,-17.262996938727646,-17.262996938727646,-1,0,78.045,0,0,50.11,0.0
2012-06-25 22:00:00,52.0302775,0.0,17.63815350631719,-34.3921239936828,0,0,0,-34.3921239936828,-34.3921239936828,-1,0,76.851,0,0,50.11,0.0
2012-06-25 22:15:00,49.94323375,0.0,14.036952016232185,-35.90628173376781,0,0,0,-35.90628173376781,-35.90628173376781,-1,0,75.604,0,0,50.11,0.0
2012-06-25 22:30:00,48.97995675,0.0,21.569456987831963,-27.410499762168037,0,0,0,-27.410499762168037,-27.410499762168037,-1,0,74.652,0,0,50.11,0.0
2012-06-25 22:45:00,55.46411775,0.0,32.226539326688005,-23.237578423311994,0,0,0,-23.237578423311994,-23.237578423311994,-1,0,73.845,0,0,50.11,0.0
2012-06-25 23:00:00,55.027271750000004,0.0,23.02674060609553,-32.000531143904475,0,0,0,-32.000531143904475,-32.000531143904475,-1,0,72.734,0,0,50.11,0.0
2012-06-25 23:15:00,48.694123749999996,0.0,41.8500127148762,-6.844111035123795,0,0,0,-6.844111035123795,-6.844111035123795,-1,0,72.496,0,0,50.11,0.0
2012-06-25 23:30:00,32.89779925,0.0,26.58798106183493,-6.3098181881650675,0,0,0,-6.3098181881650675,-6.3098181881650675,-1,0,72.277,0,0,50.11,0.0
2012-06-25 23:45:00,33.8804955,0.0,11.319553229018721,-22.56094227098128,0,0,0,-22.56094227098128,-22.56094227098128,-1,0,71.494,0,0,50.11,0.0
2012-06-26,27.038674,0.0,8.933567437692412,-18.10510656230759,0,0,0,-18.10510656230759,-18.10510656230759,-1,0,70.865,0,0,50.11,0.0
2012-06-26 00:15:00,28.30977325,0.0,11.21680451046161,-17.09296873953839,0,0,0,-17.09296873953839,-17.09296873953839,-1,0,70.271,0,0,50.11,0.0
2012-06-26 00:30:00,32.944320749999996,0.0,15.962700212083984,-16.98162053791601,0,0,0,-16.98162053791601,-16.98162053791601,-1,0,69.681,0,0,50.11,0.0
2012-06-26 00:45:00,40.6727535,0.0,13.800379193308247,-26.872374306691754,0,0,0,-26.872374306691754,-26.872374306691754,-1,0,68.748,0,0,50.11,0.0
2012-06-26 01:00:00,44.11875375,0.0,18.91443188966755,-25.204321860332453,0,0,0,-25.204321860332453,-25.204321860332453,-1,0,67.873,0,0,50.11,0.0
2012-06-26 01:15:00,50.4974935,0.0,20.479515505383272,-30.017977994616725,0,0,0,-30.017977994616725,-30.017977994616725,-1,0,66.831,0,0,50.11,0.0
2012-06-26 01:30:00,34.711067,0.0,17.8467497567489,-16.8643172432511,0,0,0,-16.8643172432511,-16.8643172432511,-1,0,66.245,0,0,50.11,0.0
2012-06-26 01:45:00,36.6650615,0.0,20.556122092609467,-16.108939407390533,0,0,0,-16.108939407390533,-16.108939407390533,-1,0,65.686,0,0,50.11,0.0
2012-06-26 02:00:00,42.10679625,0.0,14.096514675359368,-28.010281574640636,0,0,0,-28.010281574640636,-28.010281574640636,-1,0,64.713,0,0,50.11,0.0
2012-06-26 02:15:00,39.851548,0.0,16.82002217537144,-23.03152582462856,0,0,0,-23.03152582462856,-23.03152582462856,-1,0,63.913,0,0,50.11,0.0
2012-06-26 02:30:00,39.013405,0.0,30.498680422973592,-8.514724577026406,0,0,0,-8.514724577026406,-8.514724577026406,-1,0,63.617,0,0,50.11,0.0
2012-06-26 02:45:00,41.923601749999996,0.0,24.895193603857145,-17.02840814614285,0,0,0,-17.02840814614285,-17.02840814614285,-1,0,63.026,0,0,50.11,0.0
2012-06-26 03:00:00,46.82708375,0.0,18.339856123784234,-28.487227626215766,0,0,0,-28.487227626215766,-28.487227626215766,-1,0,62.037,0,0,50.11,0.0
