Column1;Column2;Column3;Column4;Column5;Column6
Time;Player;Sell;Buy;Total Costs;Total Revenue
2012-04-15 08:45:00;prosumer_s1_1;0.0;-0.2441926290629311;4.506345164199304;0.0
2012-04-15 08:45:00;prosumer_s1_2;0;-1.2121249202210151;-8.221393757592129;0.0
2012-04-15 08:45:00;prosumer_s1_3;0.0;-1.3803702297171196;10.379849953419981;0.0
2012-04-15 08:45:00;prosumer_s1_4;0.0;-0.4125384642006799;-1.683881289323049;5.486419440830115
2012-04-15 08:45:00;prosumer_s1_5;0.0;-2.2911825413177365;13.735943825817643;0.0
2012-04-15 09:00:00;prosumer_s1_0;0.0;-2.6018621427716986;1.5888291781164003;1.025452103594025
2012-04-15 09:00:00;prosumer_s1_1;0.0;-0.1547363797335633;4.550293163036477;0.0
2012-04-15 09:00:00;prosumer_s1_2;0;-1.3684625024287862;-7.832725051700152;0.0
2012-04-15 09:00:00;prosumer_s1_3;0.0;-0.9245115765417876;10.642428370730578;0.0
2012-04-15 09:00:00;prosumer_s1_4;0.0;-0.4909852532300629;-1.544432380312914;5.486419440830115
2012-04-15 09:00:00;prosumer_s1_5;0.0;-2.362761074262516;14.407011748713352;0.0
2012-04-15 09:15:00;prosumer_s1_0;0.0;-2.380802138609323;2.227540553559857;1.025452103594025
2012-04-15 09:15:00;prosumer_s1_1;0.0;-0.3361956769834929;4.640486295755057;0.0
2012-04-15 09:15:00;prosumer_s1_2;0;-1.573024292628765;-7.410720848470664;0.0
2012-04-15 09:15:00;prosumer_s1_3;0.0;-0.8630705709708558;10.873969237797995;0.0
2012-04-15 09:15:00;prosumer_s1_4;0.0;-0.1340500990793218;-1.5084699952945197;5.486419440830115
2012-04-15 09:15:00;prosumer_s1_5;0.0;-2.8933586727723197;15.18322959040982;0.0
2012-04-15 09:30:00;prosumer_s1_0;0.0;-2.636637201213204;2.299535998679633;1.025452103594025
2012-04-15 09:30:00;prosumer_s1_1;0.0;-0.4100843738002047;4.651683970966051;0.0
2012-04-15 09:30:00;prosumer_s1_2;0;-1.7927943226387144;-7.361767194472613;0.0
2012-04-15 09:30:00;prosumer_s1_3;0.0;-0.5593045446030291;10.889241486717065;0.0
2012-04-15 09:30:00;prosumer_s1_4;0.0;-0.479325888701301;-1.4953816262543638;5.486419440830115
2012-04-15 09:30:00;prosumer_s1_5;0.0;-3.156605483139365;15.269423176968324;0.0
2012-04-15 09:45:00;prosumer_s1_0;0.0;-2.570078753507111;2.4369779214665144;1.025452103594025
2012-04-15 09:45:00;prosumer_s1_1;0.0;-0.2644690333354964;4.665827168877639;0.0
2012-04-15 09:45:00;prosumer_s1_2;0;-1.1438930786728556;-7.300594413684918;0.0
2012-04-15 09:45:00;prosumer_s1_3;0.0;-0.3979113203521776;10.910520872375283;0.0
2012-04-15 09:45:00;prosumer_s1_4;0.0;-0.973737428202011;-1.4433083797676516;5.486419440830115
2012-04-15 09:45:00;prosumer_s1_5;0.0;-3.2989438759195613;15.445843136416519;0.0
2012-04-15 10:00:00;prosumer_s1_0;0.0;-2.346996602453941;2.4974425212527143;1.025452103594025
2012-04-15 10:00:00;prosumer_s1_1;0.0347516370783067;0.0;4.665827168877639;0.0008952905281831606
2012-04-15 10:00:00;prosumer_s1_2;0;-0.7556554263865063;-7.281126808625346;0.0
2012-04-15 10:00:00;prosumer_s1_3;0.0;-0.3833741200446523;10.92039756444746;0.0
2012-04-15 10:00:00;prosumer_s1_4;0.0;-0.8384555658115775;-1.421707632594732;5.486419440830115
2012-04-15 10:00:00;prosumer_s1_5;0.0;-2.906057546611745;15.520710567552902;0.0
2012-04-15 10:15:00;prosumer_s1_0;0.0;-1.9844767953864948;2.9394819577840394;1.025452103594025
2012-04-15 10:15:00;prosumer_s1_1;0.4845736739305387;0.0;4.665827168877639;0.10883340009950315
2012-04-15 10:15:00;prosumer_s1_2;0;-0.6621577642477399;-7.1336320907816395;0.0
2012-04-15 10:15:00;prosumer_s1_3;0.0;-0.0349818877301231;10.928189731116769;0.0
2012-04-15 10:15:00;prosumer_s1_4;0.1501844512405183;0.0;-1.421707632594732;5.519872817738559
2012-04-15 10:15:00;prosumer_s1_5;0.0;-2.7831696653283924;16.140657726165674;0.0
2012-04-15 10:30:00;prosumer_s1_0;0.0;-1.7785446126786637;3.579031124002027;1.025452103594025
2012-04-15 10:30:00;prosumer_s1_1;0.1812451693124911;0.0;4.665827168877639;0.17400758582895864
2012-04-15 10:30:00;prosumer_s1_2;0;-0.2216430321232412;-7.053931185118692;0.0
2012-04-15 10:30:00;prosumer_s1_3;0.0;-0.4876616673621443;11.103548623176387;0.0
2012-04-15 10:30:00;prosumer_s1_4;0.3007221769576755;0.0;-1.421707632594732;5.628009895754767
2012-04-15 10:30:00;prosumer_s1_5;0.0;-2.848182648815887;17.16483942242535;0.0
2012-04-15 10:45:00;prosumer_s1_0;0.0;-1.6246311220371166;3.977856721646913;1.025452103594025
2012-04-15 10:45:00;prosumer_s1_1;0.4099035839579592;0.0;4.665827168877639;0.2746335307781278
2012-04-15 10:45:00;prosumer_s1_2;0;-0.9139307351878438;-6.8295731959584955;0.0
2012-04-15 10:45:00;prosumer_s1_3;0.0;-0.1196070078008979;11.132910572311582;0.0
2012-04-15 10:45:00;prosumer_s1_4;0.0;-0.5775524379536765;-1.2799260963963421;5.628009895754767
2012-04-15 10:45:00;prosumer_s1_5;0.0;-3.0900964160420408;17.923417497898246;0.0
2012-04-15 11:00:00;prosumer_s1_0;0.0;-1.895709006270085;4.79042868460088;1.025452103594025
2012-04-15 11:00:00;prosumer_s1_1;0.0549788812244338;0.0;4.665827168877639;0.2981995407985425
2012-04-15 11:00:00;prosumer_s1_2;0;-0.3496727386546623;-6.679690348590925;0.0
2012-04-15 11:00:00;prosumer_s1_3;0.0016035311337438;0.0;11.132910572311582;0.0006873335710778184
2012-04-15 11:00:00;prosumer_s1_4;0.0;-0.4003906988824002;-1.1083036295180948;5.628009895754767
2012-04-15 11:00:00;prosumer_s1_5;0.0;-2.705756470358637;19.083206178082147;0.0
2012-04-15 11:15:00;prosumer_s1_0;0.0;-1.572660746990846;5.737153585388069;1.025452103594025
2012-04-15 11:15:00;prosumer_s1_1;0.0;-0.2880037063077174;4.83920231084785;0.2981995407985425
2012-04-15 11:15:00;prosumer_s1_2;0;-0.5803986316127361;-6.330296597915856;0.0
2012-04-15 11:15:00;prosumer_s1_3;0.432766146003137;0.0;11.132910572311582;0.26120791146610084
2012-04-15 11:15:00;prosumer_s1_4;0.0;-0.1448712972162922;-1.021092662533361;5.628009895754767
2012-04-15 11:15:00;prosumer_s1_5;0.0;-2.659305632167509;20.68407964401806;0.0
