Column1;Column2;Column3;Column4;Column5;Column6;;;;;;;;;
Time;Player;Sell;Buy;Total Costs;Total Revenue;;;;;;;;;
2012-04-15 05:45:00;prosumer_s1_5;0.0;-2.8876724219760006;-66.87082497603335;0.0;;;;;;;;;
2012-04-15 06:00:00;prosumer_s1_0;0.0;-0.9567325683580784;-2.9619823894306956;4.062788242431148;;;;;;;;;
2012-04-15 06:00:00;prosumer_s1_1;0.0;-2.194203004688454;-26.294020535169473;0.0;;;;;;;;;
2012-04-15 06:00:00;prosumer_s1_2;0;-0.871630447158426;-9.20201932215275;0.0;;;;;;;;;
2012-04-15 06:00:00;prosumer_s1_3;0.0;-2.340628734202782;-21.27791357588945;0.0;;;;;;;;;
2012-04-15 06:00:00;prosumer_s1_4;0.6252127004389745;0.0;0.0;16.113293740631057;;;;;;;;;
2012-04-15 06:00:00;prosumer_s1_5;0.0;-3.553761130834586;-70.10344012886227;0.0;;;;;;;;;
2012-04-15 06:15:00;prosumer_s1_0;0.0;-1.076360392282083;-3.910960966835823;4.062788242431148;;;;;;;;;
2012-04-15 06:15:00;prosumer_s1_1;0.0;-1.77002547929623;-27.854572440792882;0.0;;;;;;;;;
2012-04-15 06:15:00;prosumer_s1_2;0;-1.292907181760402;-10.341917470450941;0.0;;;;;;;;;
2012-04-15 06:15:00;prosumer_s1_3;0.0;-2.4096309718296856;-23.40237689515937;0.0;;;;;;;;;
2012-04-15 06:15:00;prosumer_s1_4;0.0;-0.1850644186000942;-0.16316297956586176;16.113293740631057;;;;;;;;;
2012-04-15 06:15:00;prosumer_s1_5;0.0;-3.838622953524346;-73.48778144776463;0.0;;;;;;;;;
2012-04-15 06:30:00;prosumer_s1_0;0.0;-1.7373620710641875;-5.303875991592524;4.062788242431148;;;;;;;;;
2012-04-15 06:30:00;prosumer_s1_1;0.0;-1.666040658190678;-29.190306139196846;0.0;;;;;;;;;
2012-04-15 06:30:00;prosumer_s1_2;0;-2.2701178859725686;-12.161964865294342;0.0;;;;;;;;;
2012-04-15 06:30:00;prosumer_s1_3;0.0;-2.149915752093736;-25.12605326805161;0.0;;;;;;;;;
2012-04-15 06:30:00;prosumer_s1_4;0.0;-0.0327223815635484;-0.18939786617056897;16.113293740631057;;;;;;;;;
2012-04-15 06:30:00;prosumer_s1_5;0.0;-3.898874127197688;-76.6136700819526;0.0;;;;;;;;;
2012-04-15 06:45:00;prosumer_s1_0;0.0;-2.570296614666388;-7.220678559517056;4.062788242431148;;;;;;;;;
2012-04-15 06:45:00;prosumer_s1_1;0.0;-0.9767458365574728;-29.91871581652351;0.0;;;;;;;;;
2012-04-15 06:45:00;prosumer_s1_2;0;-2.10534830327955;-13.73203153039229;0.0;;;;;;;;;
2012-04-15 06:45:00;prosumer_s1_3;0.0;-2.5420678799143563;-27.02180421455891;0.0;;;;;;;;;
2012-04-15 06:45:00;prosumer_s1_4;0.1824450171613321;0.0;-0.18939786617056897;16.181323063668014;;;;;;;;;
2012-04-15 06:45:00;prosumer_s1_5;0.0;-3.800980012346901;-79.44825664551232;0.0;;;;;;;;;
2012-04-15 07:00:00;prosumer_s1_0;0.0;-2.830797314885054;-9.696563026868063;4.062788242431148;;;;;;;;;
2012-04-15 07:00:00;prosumer_s1_1;0.0;-0.9107453794622312;-30.715275968274888;0.0;;;;;;;;;
2012-04-15 07:00:00;prosumer_s1_2;0;-1.8078342593339465;-15.313207525824403;0.0;;;;;;;;;
2012-04-15 07:00:00;prosumer_s1_3;0.0;-2.5123822379763734;-29.219195079085303;0.0;;;;;;;;;
2012-04-15 07:00:00;prosumer_s1_4;0.0;-0.4449822578679105;-0.5785902165761564;16.181323063668014;;;;;;;;;
2012-04-15 07:00:00;prosumer_s1_5;0.0;-3.8511546905854246;-82.81657059354698;0.0;;;;;;;;;
